Timestamp,Temperature (Celsius),Humidity (%),CO2 Concentration (ppm),Hive Frequency,Health Status
2024-03-21 18:00:00,21.15,42.66,487.81,180.31,Unhealthy
2024-03-23 12:00:00,18.8,35.13,712.91,159.67,Unhealthy
2024-03-13 16:00:00,34.35,59.95,437.6,153.41,Healthy
2024-04-07 00:00:00,33.39,56.06,419.57,145.19,Healthy
2024-03-22 01:00:00,27.47,47.33,588.96,197.09,Unhealthy
2024-04-12 18:00:00,30.42,50.42,433.73,142.67,Healthy
2024-03-11 22:00:00,33.8,57.68,438.38,144.39,Healthy
2024-04-13 20:00:00,29.47,58.61,401.5,151.11,Healthy
2024-03-24 01:00:00,12.92,44.43,755.79,200.47,Unhealthy
2024-03-18 15:00:00,30.57,59.44,404.51,149.75,Healthy
2024-03-15 09:00:00,28.26,58.79,439.3,154.07,Healthy
2024-03-13 00:00:00,25.88,49.72,737.74,171.26,Unhealthy
2024-03-24 21:00:00,32.78,54.92,415.8,157.41,Healthy
2024-03-26 20:00:00,24.17,36.29,506.01,175.88,Unhealthy
2024-03-15 06:00:00,18.9,43.49,698.58,170.14,Unhealthy
2024-04-12 18:00:00,36.8,60.93,705.1,166.0,Unhealthy
2024-03-29 22:00:00,18.3,42.01,628.95,184.34,Unhealthy
2024-04-03 09:00:00,36.47,66.54,469.02,233.32,Unhealthy
2024-03-20 14:00:00,24.49,43.83,486.48,194.09,Unhealthy
2024-03-09 17:00:00,32.96,54.89,419.25,152.04,Healthy
2024-03-28 01:00:00,28.58,56.83,410.55,151.51,Healthy
2024-04-07 20:00:00,29.78,56.2,391.05,143.99,Healthy
2024-03-19 23:00:00,31.9,54.3,424.31,149.08,Healthy
2024-04-15 02:00:00,28.14,56.36,402.42,144.65,Healthy
2024-03-25 13:00:00,33.65,54.54,431.3,154.27,Healthy
2024-04-16 04:00:00,29.82,53.27,408.25,155.93,Healthy
2024-04-16 20:00:00,30.98,57.94,412.26,145.42,Healthy
2024-04-07 15:00:00,35.76,70.17,455.93,186.49,Unhealthy
2024-03-19 00:00:00,20.33,34.24,766.01,178.94,Unhealthy
2024-03-28 12:00:00,28.82,53.94,449.63,149.42,Healthy
2024-03-20 13:00:00,15.26,35.8,629.33,209.12,Unhealthy
2024-04-09 23:00:00,38.96,71.0,471.77,153.91,Unhealthy
2024-03-16 08:00:00,10.73,30.13,686.66,175.4,Unhealthy
2024-04-18 06:00:00,29.16,56.36,406.44,158.81,Healthy
2024-03-30 05:00:00,31.75,54.79,435.87,154.17,Healthy
2024-04-09 03:00:00,30.64,54.14,394.54,150.72,Healthy
2024-04-13 17:00:00,38.02,72.95,575.5,223.12,Unhealthy
2024-04-14 12:00:00,34.03,51.32,406.95,146.32,Healthy
2024-04-08 19:00:00,33.7,56.24,418.43,150.7,Healthy
2024-03-31 19:00:00,28.9,55.25,436.14,151.91,Healthy
2024-03-17 17:00:00,11.51,30.49,488.75,142.4,Unhealthy
2024-04-07 09:00:00,32.07,51.35,408.71,148.32,Healthy
2024-03-25 16:00:00,16.66,33.38,600.69,180.87,Unhealthy
2024-03-25 00:00:00,25.12,38.86,557.21,200.23,Unhealthy
2024-03-15 09:00:00,10.66,47.48,737.57,196.26,Unhealthy
2024-03-10 15:00:00,13.05,41.87,647.87,160.86,Unhealthy
2024-03-24 20:00:00,28.66,58.54,431.55,144.71,Healthy
2024-04-06 03:00:00,29.12,59.31,429.1,135.84,Healthy
2024-03-31 05:00:00,37.4,65.21,547.57,182.71,Unhealthy
2024-03-24 05:00:00,32.1,54.22,393.99,150.12,Healthy
2024-04-18 15:00:00,30.08,53.62,423.72,145.09,Healthy
2024-04-10 23:00:00,30.42,56.37,437.59,157.47,Healthy
2024-04-08 23:00:00,34.14,58.87,437.11,151.55,Healthy
2024-03-10 19:00:00,24.47,43.86,572.33,164.83,Unhealthy
2024-04-18 18:00:00,32.65,50.24,412.83,150.98,Healthy
2024-03-31 04:00:00,39.21,69.77,731.55,209.07,Unhealthy
2024-03-29 14:00:00,10.81,37.88,619.19,218.08,Unhealthy
2024-03-31 03:00:00,39.23,62.12,575.55,192.46,Unhealthy
2024-03-29 18:00:00,18.16,34.73,550.02,185.91,Unhealthy
2024-04-05 02:00:00,36.14,70.47,723.64,212.16,Unhealthy
2024-03-19 20:00:00,25.24,32.33,684.22,167.29,Unhealthy
2024-04-07 05:00:00,36.29,63.01,612.43,216.73,Unhealthy
2024-04-09 13:00:00,38.16,62.83,672.58,227.4,Unhealthy
2024-03-19 04:00:00,15.03,47.2,762.31,153.62,Unhealthy
2024-04-15 05:00:00,29.25,54.62,446.45,150.95,Healthy
2024-03-12 15:00:00,28.81,59.5,436.32,148.33,Healthy
2024-03-16 12:00:00,19.17,42.57,511.21,187.35,Unhealthy
2024-04-12 06:00:00,34.09,50.82,423.91,144.23,Healthy
2024-03-21 05:00:00,10.64,40.3,546.89,201.43,Unhealthy
2024-04-06 07:00:00,34.28,58.78,413.71,147.68,Healthy
2024-03-31 11:00:00,40.0,72.25,739.96,146.38,Unhealthy
2024-03-11 17:00:00,29.37,54.02,414.71,154.15,Healthy
2024-03-14 21:00:00,30.36,52.2,421.64,146.17,Healthy
2024-03-15 04:00:00,27.23,46.41,736.67,179.72,Unhealthy
2024-04-17 05:00:00,31.68,56.03,422.67,154.38,Healthy
2024-04-06 20:00:00,39.65,62.74,568.07,211.77,Unhealthy
2024-04-12 15:00:00,30.79,57.75,403.32,153.88,Healthy
2024-03-18 06:00:00,22.75,43.8,704.33,162.09,Unhealthy
2024-03-30 08:00:00,32.79,53.8,402.03,156.09,Healthy
2024-04-10 14:00:00,39.01,75.76,641.3,205.82,Unhealthy
2024-03-23 19:00:00,28.32,53.71,411.72,143.44,Healthy
2024-03-25 10:00:00,29.97,57.73,412.27,148.32,Healthy
2024-03-10 08:00:00,18.16,48.79,596.58,202.35,Unhealthy
2024-04-15 14:00:00,32.68,55.55,399.1,149.14,Healthy
2024-04-12 20:00:00,33.16,57.99,415.72,154.88,Healthy
2024-04-15 12:00:00,39.17,76.02,719.89,159.94,Unhealthy
2024-03-29 03:00:00,34.95,56.68,442.2,158.52,Healthy
2024-03-28 22:00:00,10.22,41.28,529.71,174.42,Unhealthy
2024-03-27 23:00:00,23.49,46.68,518.12,144.28,Unhealthy
2024-04-02 13:00:00,39.9,67.88,761.03,196.33,Unhealthy
2024-04-05 12:00:00,32.11,52.63,412.19,147.93,Healthy
2024-03-16 12:00:00,31.58,56.32,400.49,151.84,Healthy
2024-03-15 13:00:00,14.99,47.26,739.89,186.8,Unhealthy
2024-03-10 22:00:00,32.79,50.65,403.52,154.45,Healthy
2024-04-08 01:00:00,30.88,54.6,412.3,147.35,Healthy
2024-03-13 02:00:00,28.84,59.43,436.54,158.75,Healthy
2024-04-17 08:00:00,35.19,65.47,723.22,200.1,Unhealthy
2024-03-17 21:00:00,10.16,45.33,771.33,190.69,Unhealthy
2024-04-14 19:00:00,29.09,55.42,418.58,145.06,Healthy
2024-03-23 23:00:00,25.33,41.52,769.65,201.82,Unhealthy
2024-04-15 09:00:00,36.29,79.84,742.54,238.14,Unhealthy
2024-03-13 05:00:00,20.05,40.2,633.17,193.79,Unhealthy
2024-03-15 19:00:00,14.33,44.98,533.96,163.49,Unhealthy
2024-04-10 21:00:00,37.76,78.05,745.28,208.87,Unhealthy
2024-04-18 06:00:00,35.91,72.76,545.93,262.84,Unhealthy
2024-03-30 03:00:00,34.9,58.63,414.46,147.3,Healthy
2024-03-23 10:00:00,31.32,50.72,397.26,153.78,Healthy
2024-03-17 04:00:00,19.48,35.99,725.96,155.09,Unhealthy
2024-03-10 12:00:00,32.15,53.19,405.39,147.93,Healthy
2024-03-18 09:00:00,23.36,43.54,548.53,193.02,Unhealthy
2024-03-25 23:00:00,23.51,44.06,672.92,175.91,Unhealthy
2024-04-12 12:00:00,39.03,64.19,774.17,181.63,Unhealthy
2024-04-17 17:00:00,28.08,55.17,396.15,144.62,Healthy
2024-03-16 09:00:00,32.14,52.87,409.51,145.74,Healthy
2024-03-26 04:00:00,15.73,43.21,686.99,178.52,Unhealthy
2024-03-17 13:00:00,26.06,49.28,752.6,168.7,Unhealthy
2024-03-19 21:00:00,15.67,32.49,740.25,156.21,Unhealthy
2024-04-03 21:00:00,35.5,66.55,709.32,178.3,Unhealthy
2024-04-16 08:00:00,32.37,59.96,433.76,145.48,Healthy
2024-03-29 19:00:00,32.34,53.73,402.19,142.42,Healthy
2024-04-18 01:00:00,34.4,57.36,417.7,144.87,Healthy
2024-03-13 09:00:00,17.65,33.71,672.1,175.31,Unhealthy
2024-03-10 16:00:00,11.16,34.58,612.38,186.88,Unhealthy
2024-04-02 19:00:00,28.9,54.04,430.96,148.85,Healthy
2024-04-09 14:00:00,28.82,55.35,413.29,146.47,Healthy
2024-04-05 17:00:00,30.54,53.06,441.02,142.26,Healthy
2024-03-19 02:00:00,29.37,56.52,430.07,155.48,Healthy
2024-04-08 20:00:00,32.66,55.27,393.47,140.16,Healthy
2024-04-19 12:00:00,36.31,68.79,701.46,225.08,Unhealthy
2024-04-04 16:00:00,37.61,73.33,451.53,231.97,Unhealthy
2024-03-15 20:00:00,22.03,33.16,499.69,238.98,Unhealthy
2024-03-28 21:00:00,27.24,45.57,640.06,141.45,Unhealthy
2024-03-27 00:00:00,11.03,49.63,551.24,170.18,Unhealthy
2024-04-04 11:00:00,38.76,70.76,690.46,184.61,Unhealthy
2024-04-17 06:00:00,29.2,56.76,432.56,142.19,Healthy
2024-03-18 01:00:00,12.88,49.84,768.77,198.49,Unhealthy
2024-03-12 01:00:00,19.71,44.68,725.2,185.43,Unhealthy
2024-03-13 20:00:00,29.6,56.96,406.61,152.5,Healthy
2024-03-31 22:00:00,36.22,71.39,746.07,233.05,Unhealthy
2024-04-02 00:00:00,34.33,56.24,438.21,150.49,Healthy
2024-03-16 07:00:00,13.34,40.1,494.19,135.61,Unhealthy
2024-03-16 14:00:00,21.55,42.62,529.51,198.44,Unhealthy
2024-04-15 10:00:00,33.06,50.99,409.93,150.06,Healthy
2024-04-17 19:00:00,34.3,51.47,420.53,145.27,Healthy
2024-03-11 08:00:00,19.79,47.31,640.24,184.15,Unhealthy
2024-03-24 00:00:00,21.79,38.73,664.4,220.25,Unhealthy
2024-04-10 17:00:00,38.64,68.81,508.01,249.55,Unhealthy
2024-03-27 22:00:00,27.65,43.78,540.77,191.46,Unhealthy
2024-04-15 04:00:00,33.6,51.6,394.14,143.6,Healthy
2024-04-06 08:00:00,35.49,77.37,699.62,197.66,Unhealthy
2024-04-13 18:00:00,28.47,52.86,429.4,150.93,Healthy
2024-04-08 22:00:00,30.51,51.31,446.56,149.07,Healthy
2024-04-08 05:00:00,34.76,56.95,448.45,150.09,Healthy
2024-03-28 06:00:00,28.78,50.3,424.83,149.52,Healthy
2024-03-20 08:00:00,34.14,50.12,426.43,152.99,Healthy
2024-03-12 11:00:00,33.1,54.28,442.23,152.57,Healthy
2024-04-05 17:00:00,36.88,66.18,747.62,163.58,Unhealthy
2024-03-27 20:00:00,33.69,58.68,416.43,149.84,Healthy
2024-03-25 19:00:00,34.52,58.29,410.75,148.52,Healthy
2024-03-16 16:00:00,32.84,57.8,406.76,152.1,Healthy
2024-03-11 02:00:00,10.62,36.34,633.19,150.07,Unhealthy
2024-04-08 23:00:00,39.4,77.74,724.82,219.3,Unhealthy
2024-03-26 01:00:00,26.16,33.34,475.1,211.46,Unhealthy
2024-03-25 04:00:00,12.12,33.25,737.85,204.62,Unhealthy
2024-04-03 03:00:00,31.32,55.78,436.52,144.26,Healthy
2024-03-11 21:00:00,29.9,59.84,420.75,157.69,Healthy
2024-03-21 16:00:00,23.78,33.33,526.67,172.59,Unhealthy
2024-04-14 16:00:00,32.51,55.06,443.55,156.85,Healthy
2024-03-29 17:00:00,25.94,38.93,581.37,176.82,Unhealthy
2024-04-14 22:00:00,35.23,66.02,656.9,233.38,Unhealthy
2024-03-20 22:00:00,32.91,51.42,428.05,147.78,Healthy
2024-03-10 20:00:00,30.13,53.4,396.85,148.85,Healthy
2024-04-18 23:00:00,36.39,78.82,458.82,224.26,Unhealthy
2024-04-05 22:00:00,32.24,59.19,402.94,143.56,Healthy
2024-04-18 01:00:00,39.58,74.74,611.6,179.23,Unhealthy
2024-03-27 20:00:00,24.55,47.28,604.15,179.37,Unhealthy
2024-04-19 01:00:00,28.36,54.3,390.69,147.05,Healthy
2024-04-02 03:00:00,38.94,63.44,767.14,232.35,Unhealthy
2024-04-09 02:00:00,31.07,53.68,447.77,140.24,Healthy
2024-03-17 07:00:00,34.28,55.82,444.43,143.71,Healthy
2024-04-16 15:00:00,28.98,54.13,408.18,153.23,Healthy
2024-03-28 08:00:00,28.08,56.9,416.64,149.6,Healthy
2024-04-06 11:00:00,34.88,53.05,407.24,148.06,Healthy
2024-04-10 00:00:00,29.06,54.54,398.84,144.19,Healthy
2024-04-11 23:00:00,39.64,63.79,506.59,213.28,Unhealthy
2024-04-03 10:00:00,35.97,64.61,712.03,224.0,Unhealthy
2024-04-08 16:00:00,29.41,58.14,404.8,151.17,Healthy
2024-03-26 12:00:00,34.65,52.7,419.14,154.48,Healthy
2024-03-13 10:00:00,10.46,45.51,729.27,164.32,Unhealthy
2024-04-12 17:00:00,34.44,55.3,440.88,146.24,Healthy
2024-04-04 23:00:00,36.95,78.55,695.89,282.35,Unhealthy
2024-04-04 00:00:00,28.43,59.94,411.61,151.76,Healthy
2024-03-14 02:00:00,32.43,55.93,429.26,154.35,Healthy
2024-03-26 17:00:00,30.3,51.22,392.34,152.27,Healthy
2024-04-16 06:00:00,37.99,66.18,530.65,202.86,Unhealthy
2024-04-18 17:00:00,31.33,50.26,419.78,161.6,Healthy
2024-04-03 12:00:00,28.84,50.69,390.01,145.26,Healthy
2024-04-16 14:00:00,38.84,67.89,597.92,216.94,Unhealthy
2024-03-13 01:00:00,31.31,52.32,412.83,141.97,Healthy
2024-04-13 16:00:00,31.52,58.87,423.84,148.14,Healthy
2024-03-30 23:00:00,35.84,78.55,702.95,246.87,Unhealthy
2024-04-16 13:00:00,39.75,71.9,746.95,198.66,Unhealthy
2024-04-09 17:00:00,30.34,52.41,410.71,155.35,Healthy
2024-03-30 02:00:00,34.82,53.8,448.84,146.96,Healthy
2024-03-20 20:00:00,24.29,34.82,710.26,208.07,Unhealthy
2024-03-22 21:00:00,23.21,36.7,784.27,140.75,Unhealthy
2024-03-09 19:00:00,34.79,59.88,393.76,143.24,Healthy
2024-03-25 20:00:00,34.01,54.31,399.27,151.21,Healthy
2024-03-21 04:00:00,32.05,53.26,398.4,158.5,Healthy
2024-03-12 02:00:00,12.52,34.75,520.48,191.03,Unhealthy
2024-03-17 07:00:00,26.06,41.59,767.52,154.83,Unhealthy
2024-04-09 08:00:00,36.24,68.38,667.84,184.08,Unhealthy
2024-04-07 02:00:00,30.27,51.75,421.86,153.05,Healthy
2024-04-09 16:00:00,38.18,60.34,540.97,259.48,Unhealthy
2024-04-14 19:00:00,35.87,70.89,616.72,180.36,Unhealthy
2024-04-07 01:00:00,29.31,57.65,414.26,148.97,Healthy
2024-04-13 19:00:00,33.25,58.16,404.42,152.13,Healthy
2024-03-15 23:00:00,33.1,50.29,434.93,143.39,Healthy
2024-04-15 15:00:00,29.43,57.33,442.55,153.86,Healthy
2024-04-02 07:00:00,39.75,62.0,674.17,217.57,Unhealthy
2024-03-20 01:00:00,32.87,54.92,415.83,138.97,Healthy
2024-03-23 07:00:00,28.29,56.5,413.03,151.58,Healthy
2024-04-14 23:00:00,36.19,71.34,515.15,208.83,Unhealthy
2024-03-10 23:00:00,17.88,36.27,537.84,200.7,Unhealthy
2024-03-30 19:00:00,28.18,50.08,445.58,148.46,Healthy
2024-03-23 20:00:00,16.71,49.65,657.78,192.44,Unhealthy
2024-03-09 23:00:00,13.28,48.41,593.88,210.67,Unhealthy
2024-04-10 08:00:00,30.39,53.76,420.04,155.24,Healthy
2024-04-09 10:00:00,36.98,60.48,652.4,241.25,Unhealthy
2024-04-10 01:00:00,30.18,58.44,390.47,148.58,Healthy
2024-03-19 14:00:00,17.66,32.61,472.27,167.87,Unhealthy
2024-03-17 19:00:00,26.08,36.44,464.71,187.79,Unhealthy
2024-03-28 19:00:00,25.55,38.1,463.81,187.37,Unhealthy
2024-04-19 07:00:00,35.47,69.71,735.99,227.22,Unhealthy
2024-03-31 01:00:00,30.67,59.34,398.07,152.29,Healthy
2024-03-10 06:00:00,30.05,59.24,446.21,150.8,Healthy
2024-03-24 04:00:00,28.19,59.01,444.15,150.72,Healthy
2024-03-20 21:00:00,21.63,49.63,627.19,193.96,Unhealthy
2024-03-22 08:00:00,10.45,40.9,622.74,191.94,Unhealthy
2024-04-06 18:00:00,35.94,72.86,455.14,223.61,Unhealthy
2024-03-23 12:00:00,31.44,52.58,435.07,144.92,Healthy
2024-03-27 07:00:00,33.33,55.16,439.6,146.75,Healthy
2024-03-29 01:00:00,34.24,54.04,433.33,142.97,Healthy
2024-03-18 09:00:00,33.23,56.8,406.89,153.26,Healthy
2024-04-16 07:00:00,29.88,58.77,390.09,150.23,Healthy
2024-03-18 19:00:00,17.04,35.46,659.43,199.94,Unhealthy
2024-04-03 04:00:00,38.37,65.56,544.99,212.56,Unhealthy
2024-03-09 19:00:00,27.36,49.65,471.93,152.95,Unhealthy
2024-04-17 21:00:00,38.03,68.74,776.52,244.12,Unhealthy
2024-03-13 05:00:00,31.93,55.13,421.4,153.45,Healthy
2024-03-09 16:00:00,20.76,34.97,472.88,144.48,Unhealthy
2024-03-12 06:00:00,23.82,35.9,714.86,200.95,Unhealthy
2024-03-13 04:00:00,23.62,42.09,521.32,154.15,Unhealthy
2024-04-16 10:00:00,37.81,69.03,528.5,229.96,Unhealthy
2024-03-22 04:00:00,24.23,36.76,489.84,183.44,Unhealthy
2024-04-07 08:00:00,30.02,50.26,430.65,155.8,Healthy
2024-04-12 19:00:00,36.8,79.37,483.39,194.96,Unhealthy
2024-04-19 20:00:00,34.42,59.57,399.44,148.58,Healthy
2024-03-15 17:00:00,31.43,56.8,439.56,146.94,Healthy
2024-03-13 11:00:00,11.93,36.97,588.59,166.19,Unhealthy
2024-04-08 06:00:00,35.71,79.68,746.47,216.76,Unhealthy
2024-04-19 21:00:00,35.77,61.47,558.43,257.72,Unhealthy
2024-04-11 05:00:00,34.63,55.18,449.69,148.66,Healthy
2024-04-02 12:00:00,31.21,52.32,397.38,154.35,Healthy
2024-04-07 15:00:00,28.94,55.06,391.02,146.08,Healthy
2024-03-18 04:00:00,21.67,33.26,456.3,161.49,Unhealthy
2024-03-21 15:00:00,19.35,33.98,452.68,164.3,Unhealthy
2024-04-06 01:00:00,35.85,77.04,553.36,241.15,Unhealthy
2024-03-20 04:00:00,21.01,35.35,720.86,193.03,Unhealthy
2024-03-29 15:00:00,29.97,56.95,441.81,158.13,Healthy
2024-04-01 15:00:00,32.34,59.0,420.04,156.29,Healthy
2024-03-15 05:00:00,14.51,36.92,639.28,166.21,Unhealthy
2024-03-14 07:00:00,19.65,32.58,758.85,175.81,Unhealthy
2024-04-11 17:00:00,29.07,57.38,444.47,148.15,Healthy
2024-03-30 16:00:00,34.53,59.56,416.9,144.49,Healthy
2024-04-04 17:00:00,31.72,57.95,400.02,151.44,Healthy
2024-04-16 17:00:00,37.49,60.16,699.42,183.81,Unhealthy
2024-04-11 03:00:00,37.06,72.32,518.92,179.37,Unhealthy
2024-04-01 01:00:00,36.85,69.72,620.67,327.79,Unhealthy
2024-03-15 14:00:00,26.26,44.1,567.32,191.41,Unhealthy
2024-04-11 06:00:00,29.07,51.5,432.7,154.23,Healthy
2024-03-14 04:00:00,33.63,50.91,416.42,146.18,Healthy
2024-04-09 04:00:00,31.24,58.28,411.94,140.91,Healthy
2024-04-07 02:00:00,36.69,63.58,635.83,228.31,Unhealthy
2024-03-12 17:00:00,21.16,31.78,472.82,159.61,Unhealthy
2024-04-12 22:00:00,29.57,59.8,418.85,154.89,Healthy
2024-03-14 07:00:00,31.78,51.3,442.94,148.95,Healthy
2024-04-05 16:00:00,29.99,55.54,439.33,152.43,Healthy
2024-04-16 03:00:00,36.77,67.42,529.14,188.63,Unhealthy
2024-04-04 19:00:00,31.13,52.35,429.98,145.2,Healthy
2024-03-24 17:00:00,28.49,52.38,433.75,150.62,Healthy
2024-03-20 12:00:00,30.52,56.0,404.25,152.29,Healthy
2024-04-05 15:00:00,28.89,59.37,414.99,143.32,Healthy
2024-04-17 07:00:00,29.91,58.05,400.04,157.52,Healthy
2024-04-12 14:00:00,30.33,56.15,428.06,143.41,Healthy
2024-04-14 10:00:00,29.09,50.43,421.0,141.72,Healthy
2024-03-11 06:00:00,30.18,52.33,394.06,145.39,Healthy
2024-03-24 21:00:00,22.23,39.8,600.48,209.63,Unhealthy
2024-04-07 20:00:00,36.35,72.43,456.14,173.94,Unhealthy
2024-04-19 15:00:00,32.86,51.59,438.0,148.79,Healthy
2024-04-14 20:00:00,33.01,55.9,419.85,145.77,Healthy
2024-04-10 13:00:00,30.78,59.55,417.58,148.21,Healthy
2024-03-18 11:00:00,25.2,35.44,489.4,175.31,Unhealthy
2024-04-19 23:00:00,37.29,65.72,754.99,205.89,Unhealthy
2024-03-09 12:00:00,29.09,58.07,406.32,156.06,Healthy
2024-03-09 11:00:00,20.72,44.57,537.34,152.68,Unhealthy
2024-04-08 11:00:00,38.73,62.11,610.3,258.96,Unhealthy
2024-03-20 07:00:00,31.63,54.55,416.6,149.97,Healthy
2024-04-02 01:00:00,36.81,69.09,775.23,248.88,Unhealthy
2024-04-12 22:00:00,36.2,79.6,618.31,239.35,Unhealthy
2024-03-27 19:00:00,30.59,54.44,440.02,145.37,Healthy
2024-03-09 10:00:00,23.1,47.37,767.19,193.67,Unhealthy
2024-03-12 13:00:00,11.33,43.52,607.93,178.76,Unhealthy
2024-04-13 05:00:00,30.54,53.38,392.69,154.47,Healthy
2024-04-11 06:00:00,35.85,63.09,699.1,235.4,Unhealthy
2024-03-22 00:00:00,33.08,57.09,445.91,146.71,Healthy
2024-03-24 13:00:00,16.91,32.62,465.31,138.0,Unhealthy
2024-04-01 13:00:00,35.24,68.28,554.85,176.1,Unhealthy
2024-03-22 09:00:00,34.74,58.17,432.14,145.26,Healthy
2024-03-15 13:00:00,29.95,58.67,439.69,151.7,Healthy
2024-03-15 12:00:00,10.92,46.93,622.97,195.81,Unhealthy
2024-03-18 05:00:00,14.01,45.82,786.98,185.11,Unhealthy
2024-04-02 06:00:00,34.04,52.17,403.56,150.46,Healthy
2024-03-11 10:00:00,34.79,58.75,417.5,146.39,Healthy
2024-04-01 08:00:00,37.8,76.4,732.88,192.91,Unhealthy
2024-04-08 14:00:00,28.98,55.09,393.94,153.88,Healthy
2024-04-13 01:00:00,29.23,57.48,407.33,148.35,Healthy
2024-03-25 01:00:00,10.42,40.24,726.14,206.83,Unhealthy
2024-03-14 03:00:00,25.6,41.54,503.24,197.75,Unhealthy
2024-03-16 06:00:00,15.74,46.56,671.95,181.72,Unhealthy
2024-03-28 22:00:00,28.09,55.67,403.66,148.61,Healthy
2024-04-18 19:00:00,34.56,58.32,399.78,145.48,Healthy
2024-04-05 13:00:00,33.22,53.6,393.14,159.44,Healthy
2024-03-25 23:00:00,33.28,57.07,428.21,148.98,Healthy
2024-03-30 15:00:00,30.93,57.18,443.01,152.42,Healthy
2024-03-22 16:00:00,31.84,52.47,444.46,146.52,Healthy
2024-03-10 03:00:00,30.04,50.34,429.83,156.18,Healthy
2024-04-06 20:00:00,34.51,51.33,410.24,150.29,Healthy
2024-03-10 19:00:00,33.66,56.96,410.97,146.21,Healthy
2024-04-15 22:00:00,29.27,57.61,390.0,153.19,Healthy
2024-04-10 18:00:00,38.63,65.17,605.94,212.18,Unhealthy
2024-04-12 19:00:00,30.43,59.68,395.72,147.49,Healthy
2024-04-13 21:00:00,39.5,76.95,771.38,248.37,Unhealthy
2024-03-26 07:00:00,28.08,58.06,403.07,146.21,Healthy
2024-04-16 16:00:00,34.08,56.96,409.52,148.92,Healthy
2024-03-31 17:00:00,29.73,56.81,398.57,156.94,Healthy
2024-04-09 22:00:00,34.26,51.1,432.46,152.25,Healthy
2024-04-16 00:00:00,37.16,74.94,632.88,221.03,Unhealthy
2024-03-11 22:00:00,24.83,45.29,732.24,157.55,Unhealthy
2024-03-17 15:00:00,23.96,32.59,583.14,221.77,Unhealthy
2024-03-19 13:00:00,34.5,56.26,421.29,138.77,Healthy
2024-03-26 16:00:00,15.25,30.78,584.47,179.33,Unhealthy
2024-03-14 15:00:00,25.41,38.13,508.08,209.07,Unhealthy
2024-04-11 00:00:00,29.27,56.59,441.23,150.21,Healthy
2024-04-09 06:00:00,38.76,75.41,518.54,207.17,Unhealthy
2024-03-29 17:00:00,34.23,54.49,412.52,149.2,Healthy
2024-03-15 18:00:00,34.9,56.19,396.04,144.57,Healthy
2024-04-18 09:00:00,32.22,54.1,410.72,152.25,Healthy
2024-04-13 21:00:00,34.29,58.47,445.09,156.39,Healthy
2024-03-22 07:00:00,11.4,47.81,755.98,162.1,Unhealthy
2024-04-04 09:00:00,30.58,56.9,447.84,150.53,Healthy
2024-04-06 21:00:00,31.9,58.62,391.16,152.23,Healthy
2024-04-01 17:00:00,36.14,64.81,697.48,220.75,Unhealthy
2024-04-02 01:00:00,30.44,54.52,445.75,156.48,Healthy
2024-04-16 04:00:00,36.37,66.61,556.47,245.6,Unhealthy
2024-03-10 01:00:00,31.67,55.68,443.99,141.46,Healthy
2024-03-14 15:00:00,34.03,54.08,399.96,157.27,Healthy
2024-03-23 18:00:00,21.37,36.88,687.53,201.64,Unhealthy
2024-03-20 23:00:00,24.24,39.93,474.83,170.41,Unhealthy
2024-04-18 16:00:00,37.88,66.76,781.48,243.66,Unhealthy
2024-04-16 23:00:00,31.79,54.81,449.09,150.67,Healthy
2024-04-19 04:00:00,30.34,51.86,416.26,154.57,Healthy
2024-04-18 12:00:00,36.51,71.48,749.79,199.16,Unhealthy
2024-03-17 06:00:00,28.65,50.67,405.62,146.45,Healthy
2024-03-15 03:00:00,27.39,41.79,750.36,141.61,Unhealthy
2024-04-19 16:00:00,29.91,56.1,423.16,144.87,Healthy
2024-04-18 03:00:00,36.98,78.67,693.11,241.84,Unhealthy
2024-04-05 16:00:00,36.49,71.12,737.76,224.58,Unhealthy
2024-04-03 14:00:00,29.44,50.68,392.81,154.66,Healthy
2024-03-16 20:00:00,30.39,59.63,408.32,152.37,Healthy
2024-03-21 21:00:00,31.72,59.36,424.32,157.6,Healthy
2024-03-30 00:00:00,32.09,56.19,424.64,147.06,Healthy
2024-04-08 08:00:00,39.7,62.93,764.5,171.92,Unhealthy
2024-04-07 21:00:00,38.44,73.04,552.66,198.13,Unhealthy
2024-04-15 07:00:00,36.27,65.01,593.29,172.35,Unhealthy
2024-04-19 15:00:00,38.5,63.26,730.0,202.72,Unhealthy
2024-03-30 21:00:00,33.67,58.98,418.61,145.57,Healthy
2024-04-19 08:00:00,38.67,62.76,641.25,251.99,Unhealthy
2024-03-12 05:00:00,27.67,35.72,565.58,153.47,Unhealthy
2024-03-29 04:00:00,28.52,58.08,397.84,156.23,Healthy
2024-03-15 21:00:00,33.33,58.81,410.88,156.22,Healthy
2024-03-19 11:00:00,16.63,46.81,798.4,181.16,Unhealthy
2024-03-17 11:00:00,16.25,47.34,606.47,188.66,Unhealthy
2024-03-10 00:00:00,30.13,51.81,410.84,147.32,Healthy
2024-03-31 15:00:00,39.73,62.53,741.95,195.01,Unhealthy
2024-03-12 08:00:00,10.1,30.84,521.71,175.41,Unhealthy
2024-04-18 19:00:00,39.69,76.65,507.06,182.88,Unhealthy
2024-04-01 02:00:00,28.79,58.06,394.66,139.58,Healthy
